,id,Comment_1,Comment_2,Comment_3,Comment_4,Comment_5,Comment_6,Comment_7,Commnet_8
639,00144405,['Incomplete work--'],['Incomplete work--'],['Conscientious about classroom responsibilities--'],"['Demonstrates above average ability, motivation and attitude in this class--']",[''],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[]
640,00155918,[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Conscientious about classroom responsibilities--'],[''],['Demonstrates outstanding effort--'],['Parent conference requested--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']"
641,00123315,['Incomplete work--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Parent conference requested--'],[''],['Incomplete homework--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Should make up work when it is missing right away.  Ask for help if needed.'],['']
642,00159652,[''],['Demonstrates outstanding effort--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Poor test scores--'],"['Demonstrates above average ability, motivation and attitude in this class--']"
643,00128114,"['Demonstrates above average ability, motivation and attitude in this class--']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']"
644,00117886,['Incomplete work--'],['Unprepared for class--'],['Poor test scores--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Should make up work when it is missing right away.  Ask for help if needed..'],['']
645,00159664,['Poor test scores--'],['Conscientious about classroom responsibilities--'],[''],['Incomplete work--'],"['Meets acceptable standards of cooperation, work, attitude and effort - Reune aceptables normas de cooperation, trabajo, aptitud y esfuerzo.']",['Poor test scores--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[]
646,00125612,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Demonstrates above average ability, motivation and attitude in this class--']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Demonstrates above average ability, motivation and attitude in this class--']","['Meets acceptable standards of cooperation, work, attitude and effort - ']"
647,00136312,"['Demonstrates above average ability, motivation and attitude in this class--']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete work--'],[''],['Can do better'],[''],['Incomplete work--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']"
648,00113902,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],[''],['Poor test scores--'],['Conscientious about classroom responsibilities--'],['']
649,00159458,['Needs to participate more in class'],['Incomplete homework--'],[''],['Poor class attendance--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Incomplete work--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']"
650,00122960,['Unprepared for class--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Demonstrates above average ability, motivation and attitude in this class--']",[''],[''],"['Demonstrates above average ability, motivation and attitude in this class--']",['Conscientious about classroom responsibilities--'],['']
651,00144415,['Incomplete work--'],"['Demonstrates above average ability, motivation and attitude in this class--']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Poor test scores--'],[''],['Incomplete homework--'],['Improvement noted--'],['']
652,00118780,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Parent conference requested--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete homework--'],['Poor class attendance--'],['Poor class attendance--']
653,00122138,"['Demonstrates above average ability, motivation and attitude in this class--']",['Demonstrates outstanding effort--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Improvement noted--'],['']
654,00158918,['Improvement noted--'],['Demonstrates outstanding effort--'],['Improvement noted--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Demonstrates above average ability, motivation and attitude in this class--']","['Meets acceptable standards of cooperation, work, attitude and effort - ']"
655,00117808,['Conscientious about classroom responsibilities--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Demonstrates above average ability, motivation and attitude in this class--']",['']
656,00156356,['Conscientious about classroom responsibilities--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Conscientious about classroom responsibilities--'],['Conscientious about classroom responsibilities--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['']
657,00123041,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Conscientious about classroom responsibilities--'],['']
658,00117744,[''],[''],[''],[''],[''],[''],[],[]
659,00116048,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete homework--'],['Poor test scores--'],[''],[''],['Incomplete work--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Demonstrates outstanding effort--']
660,00159678,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Trevon needs extra help both in content and time management. He has developed a habit of talking while I am giving instructions or going over class notes. Tutoring is offered after school and my door is always opened to help. Please reach out to me if you have specific questions about Trevon to jmoreno@ucboe.us.'],['Poor test scores--'],['Unprepared for class--'],[''],['Unprepared for class--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Poor test scores--']
661,00159280,"['Demonstrates above average ability, motivation and attitude in this class--']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Needs to participate more in class'],['Poor class attendance--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Poor class attendance--']
662,00136135,"['Demonstrates above average ability, motivation and attitude in this class--']",['Demonstrates outstanding effort--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Demonstrates above average ability, motivation and attitude in this class--']",['Conscientious about classroom responsibilities--'],['']
